11.77500  0.519048E-02    2.62346       0.160966E-03   0.283198
11.62500  0.522374E-02    2.63151       0.163485E-03   0.287664
11.47500  0.525737E-02    2.63982       0.166131E-03   0.292297
11.32500  0.529137E-02    2.64841       0.168914E-03   0.297104
11.17500  0.532574E-02    2.65728       0.171839E-03   0.302092
11.02500  0.536047E-02    2.66643       0.174907E-03   0.307256
10.87500  0.539558E-02    2.67586       0.178130E-03   0.312606
10.72500  0.543107E-02    2.68560       0.181516E-03   0.318147
10.57500  0.546694E-02    2.69566       0.185080E-03   0.323893
10.42500  0.550319E-02    2.70605       0.188829E-03   0.329847
10.27500  0.555236E-02    2.73419       0.199333E-03   0.343619
10.12500  0.558131E-02    2.73498       0.199773E-03   0.345614
 9.97500  0.561616E-02    2.74228       0.202508E-03   0.350372
 9.82500  0.563780E-02    2.73028       0.197716E-03   0.346719
 9.67500  0.566602E-02    2.72642       0.195870E-03   0.346445
 9.52500  0.569768E-02    2.72749       0.195969E-03   0.348423
 9.37500  0.573165E-02    2.73180       0.197367E-03   0.351929
 9.22500  0.576727E-02    2.73830       0.199678E-03   0.356512
 9.07500  0.580409E-02    2.74631       0.202645E-03   0.361863
 8.92500  0.584183E-02    2.75544       0.206121E-03   0.367806
 8.77500  0.588030E-02    2.76537       0.209994E-03   0.374201
 8.62500  0.591935E-02    2.77593       0.214202E-03   0.380972
 8.47500  0.595892E-02    2.78699       0.218696E-03   0.388056
 8.32500  0.599896E-02    2.79853       0.223487E-03   0.395450        
 8.17500  0.603944E-02    2.81049       0.228551E-03   0.403130
 8.02500  0.608032E-02    2.82283       0.233879E-03   0.411072
 7.87500  0.612160E-02    2.83554       0.239470E-03   0.419272
 7.72500  0.616330E-02    2.84863       0.245319E-03   0.427718
 7.57500  0.620546E-02    2.86211       0.251418E-03   0.436404
 7.42500  0.624806E-02    2.87595       0.257756E-03   0.445318
 7.27500  0.629109E-02    2.89011       0.264314E-03   0.454443
 7.12500  0.633452E-02    2.90457       0.271097E-03   0.463785
 6.97500  0.637835E-02    2.91930       0.278097E-03   0.473336
 6.82500  0.642257E-02    2.93435       0.285340E-03   0.483122
 6.67500  0.646719E-02    2.94971       0.292834E-03   0.493147
 6.52500  0.651218E-02    2.96535       0.300569E-03   0.503397
 6.37500  0.655759E-02    2.98142       0.308630E-03   0.513944
 6.22500  0.660341E-02    2.99784       0.316992E-03   0.524762
 6.07500  0.664958E-02    3.01464       0.325692E-03   0.535877
 5.92500  0.669619E-02    3.03189       0.334665E-03   0.547226
 5.77500  0.674367E-02    3.04991       0.343897E-03   0.558807
 5.62500  0.679244E-02    3.06886       0.353316E-03   0.570600
 5.47500  0.684247E-02    3.08828       0.362618E-03   0.582417
 5.32500  0.689356E-02    3.10804       0.371805E-03   0.594308
 5.17500  0.694562E-02    3.12782       0.380665E-03   0.606145
 5.02500  0.699848E-02    3.14767       0.389261E-03   0.617997
 4.87500  0.705250E-02    3.16820       0.397718E-03   0.629965
 4.72500  0.710844E-02    3.18946       0.405562E-03   0.641749
 4.57500  0.716709E-02    3.21172       0.412560E-03   0.653279
